Date,Open,High,Low,Close,Adj Close,Volume
2019-12-09,1541.53772,1562.588257,1531.978394,1557.833252,1542.385254,5834593
2019-12-10,1557.288452,1558.823853,1539.556519,1547.283325,1531.940186,4694991
2019-12-11,1540.99292,1559.715454,1536.039917,1547.729126,1532.38147,5706279
2019-12-12,1555.505371,1559.071533,1542.033081,1553.474609,1538.069824,4765727
2019-12-13,1565.163818,1575.069946,1557.635132,1568.036621,1552.487427,5846419
2019-12-16,1577.051147,1578.93335,1549.660767,1551.889648,1536.500732,5488487
2019-12-17,1552.038208,1564.173218,1540.943359,1548.026245,1532.675537,9379800
2019-12-18,1548.323486,1565.163818,1547.332886,1561.052734,1545.572876,6803466
2019-12-19,1558.922974,1599.736084,1557.040771,1594.832642,1579.017822,9464354
2019-12-20,1599.835205,1602.361206,1581.112671,1584.084473,1568.376221,9816798
2019-12-23,1545.450684,1562.736816,1543.172241,1556.644531,1541.208374,11587233
2019-12-24,1554.168091,1557.288452,1528.015991,1531.928833,1516.737793,8329356
2019-12-26,1527.17395,1538.367798,1495.969727,1501.17041,1486.284302,13734705
2019-12-27,1512.661499,1531.681152,1507.015015,1527.86731,1512.716553,8158196
2019-12-30,1531.433594,1533.117554,1513.70166,1529.699951,1514.531006,7902607
2019-12-31,1527.52063,1529.204712,1493.889404,1499.83313,1484.960327,10246683
2020-01-01,1503.745972,1512.760498,1491.363403,1495.424927,1480.595947,6463060
2020-01-02,1497.802368,1526.480469,1497.802368,1520.883545,1505.802124,8173308
2020-01-03,1518.605103,1527.17395,1508.699097,1522.716187,1507.616577,9684434
2020-01-06,1505.727173,1513.552979,1483.933838,1487.400879,1472.651367,11315596
2020-01-07,1504.736572,1520.091064,1499.288208,1510.284058,1495.307617,7699489
2020-01-08,1500.77417,1520.041504,1495.821167,1498.941528,1484.077637,7406104
2020-01-09,1524.152588,1535.445557,1516.871582,1533.464233,1518.257935,6914533
2020-01-10,1537.327637,1543.320801,1525.192749,1533.117554,1517.914673,5758760
2020-01-13,1530.541992,1544.063843,1523.954468,1529.204712,1514.040649,8437316
2020-01-14,1525.539429,1535.445557,1507.559814,1515.03894,1500.015381,7299328
2020-01-15,1521.428345,1525.440308,1503.993652,1509.541016,1494.572021,7299939
2020-01-16,1514.6427,1528.85791,1513.6521,1523.459106,1508.351929,5929338
2020-01-17,1538.912598,1570.067383,1538.615479,1566.154419,1550.624023,13597387
2020-01-20,1593.891479,1593.891479,1512.067139,1517.961304,1502.908813,15019904
2020-01-21,1514.24646,1531.334473,1507.708374,1519.496704,1504.429077,8732832
2020-01-22,1529.501831,1532.226074,1516.723022,1518.951904,1503.889526,4763978
2020-01-23,1522.072266,1527.471069,1506.420654,1512.512939,1497.514526,5190829
2020-01-24,1512.661499,1521.923706,1504.290771,1507.262695,1492.316284,6751025
2020-01-27,1500.675049,1510.135376,1490.868042,1492.403564,1477.604492,6178444
2020-01-28,1494.434204,1495.821167,1449.856812,1457.930298,1443.473145,11321622
2020-01-29,1460.20874,1480.367554,1450.302612,1465.954224,1451.417358,11420535
2020-01-30,1465.112183,1465.805664,1426.478394,1430.193237,1416.011108,10338837
2020-01-31,1439.356323,1439.604004,1393.98645,1398.394653,1384.52771,16037262
2020-02-03,1357.036621,1386.804443,1350.250977,1372.490112,1358.880127,14173717
2020-02-04,1386.854004,1419.048828,1384.674683,1413.006104,1398.994263,11714666
2020-02-05,1421.42627,1439.158203,1416.869507,1434.89856,1420.669678,8524871
2020-02-06,1440.446045,1453.224854,1426.577515,1444.111328,1429.79126,7171051
2020-02-07,1437.375122,1438.712402,1414.888306,1420.187988,1406.105103,5634549
2020-02-10,1414.591064,1431.926758,1397.205933,1422.119751,1408.017578,6988250
2020-02-11,1433.80896,1452.432373,1431.480957,1439.108643,1424.838135,6460912
2020-02-12,1442.476807,1461.001221,1441.337524,1456.493896,1442.050903,6245738
2020-02-13,1463.873901,1463.873901,1448.866211,1460.307739,1445.826904,6260549
2020-02-14,1463.378662,1487.35144,1439.455444,1473.63147,1459.018555,9796645
2020-02-17,1475.018311,1492.007202,1460.456299,1464.369263,1449.848145,6068321
2020-02-18,1462.04126,1462.04126,1443.714966,1453.621094,1439.206665,5135183
2020-02-19,1465.458862,1492.304443,1461.248779,1489.679321,1474.907349,6499952
2020-02-20,1482.943237,1493.839844,1469.867188,1471.996948,1457.400269,7795779
2020-02-24,1455.949097,1463.130981,1426.032593,1431.381958,1417.18811,9862350
2020-02-25,1437.771362,1437.771362,1396.760132,1403.099976,1389.186523,12804341
2020-02-26,1396.760132,1399.088013,1374.322754,1378.929077,1365.255127,13550903
2020-02-27,1374.966675,1380.71228,1356.145142,1373.233154,1359.615723,11562875
2020-02-28,1342.17749,1344.257813,1312.558228,1316.17395,1303.122437,18144221
2020-03-02,1342.37561,1356.145142,1288.88269,1303.791382,1290.862671,13614473
2020-03-03,1317.214111,1341.18689,1309.586426,1330.240601,1317.049683,12644541
2020-03-04,1339.304688,1341.087769,1295.618774,1327.120239,1313.960083,10201574
2020-03-05,1339.502808,1345.198853,1293.736694,1298.838257,1285.958618,14080540
2020-03-06,1258.074707,1276.054321,1229.446045,1259.065308,1246.580078,15568253
2020-03-09,1228.405884,1229.347046,1084.718018,1103.68811,1092.743652,40698294
2020-03-11,1097.595947,1167.384399,1097.595947,1142.71814,1131.386719,27495503
2020-03-12,1074.81189,1090.661621,1038.852661,1053.018433,1042.576416,25830369
2020-03-13,988.628784,1129.29541,933.550842,1094.921265,1084.063721,33826739
2020-03-16,1050.591431,1069.561646,995.563049,1006.162598,996.185181,17759556
2020-03-17,1037.416382,1050.046631,993.779968,998.534912,988.633118,20973312
2020-03-18,1015.672424,1026.172852,951.976196,959.405762,949.892029,20643079
2020-03-19,911.460266,957.919861,883.822266,909.082825,900.068115,28337941
2020-03-20,930.678101,1025.182251,921.267334,1008.391479,998.392029,29240849
2020-03-23,907.596863,941.079529,867.427673,875.748779,867.064575,18769636
2020-03-24,921.267334,960.891724,887.388428,934.541504,925.274353,21106643
2020-03-25,954.749939,1140.736938,954.205078,1072.087646,1061.456543,33749620
2020-03-26,1085.510498,1106.412354,1032.562378,1056.188354,1045.714844,21111073
2020-03-27,1084.718018,1096.902466,1036.376221,1055.593994,1045.126465,19225132
2020-03-30,1030.828735,1064.707642,1010.42218,1020.774109,1010.651855,13951078
2020-03-31,1063.865601,1119.191162,1038.159302,1103.29187,1092.351318,20441125
2020-04-01,1111.712036,1114.040039,1035.38562,1070.304565,1059.69104,19197220
2020-04-03,1123.797485,1123.797485,1046.381348,1067.332764,1056.748657,19091236
2020-04-07,1091.751343,1202.600586,1089.671021,1194.77478,1182.927124,25093419
2020-04-08,1168.9198,1217.459717,1149.107666,1180.955688,1169.244995,23019764
2020-04-09,1202.600586,1221.223999,1181.797729,1208.494629,1196.510742,15244658
2020-04-13,1192.644897,1203.591187,1168.9198,1177.983887,1166.302734,10925447
2020-04-15,1185.809692,1224.393921,1132.267212,1139.052856,1127.75769,16301024
2020-04-16,1139.052856,1176.299805,1134.248413,1157.082031,1145.608154,17285802
2020-04-17,1204.581787,1218.450317,1181.45105,1212.506592,1200.483154,15353792
2020-04-20,1214.487915,1245.196777,1190.713257,1232.120728,1219.90271,16628269
2020-04-21,1198.638062,1240.243774,1153.070068,1225.731323,1213.57666,28322996
2020-04-22,1307.605225,1371.895752,1287.792969,1350.795776,1337.400879,65848350
2020-04-23,1354.51062,1372.836914,1340.592529,1358.027222,1344.560669,30211857
2020-04-24,1337.472046,1480.912476,1334.549805,1403.694336,1389.774902,62296159
2020-04-27,1420.53479,1461.14978,1409.638062,1416.324707,1402.280151,26989849
2020-04-28,1436.384521,1441.783325,1379.077759,1414.739624,1400.710693,36206232
2020-04-29,1431.332397,1440.000244,1406.66626,1413.550903,1399.533691,17303785
2020-04-30,1440.297363,1480.912476,1424.546753,1452.234253,1437.833618,32926121
2020-05-04,1426.478394,1451.243652,1404.140137,1421.723511,1407.625366,24670336
2020-05-05,1440.049805,1465.112183,1433.61084,1446.934448,1432.586182,20723079
2020-05-06,1450.253052,1471.006348,1431.926758,1447.033569,1432.684326,18685710
2020-05-07,1441.337524,1499.43689,1431.431519,1492.799805,1477.996704,23087436
2020-05-08,1530.492432,1565.064697,1522.666626,1547.134766,1531.792969,38887255
2020-05-11,1565.163818,1599.835205,1557.536133,1561.993896,1546.504761,30959745
2020-05-12,1550.106567,1553.623169,1451.243652,1465.359863,1450.828979,46465281
2020-05-13,1527,1527,1454,1496.449951,1481.61084,30657492
2020-05-14,1469,1496.699951,1430.050049,1435.949951,1421.710693,22736607
2020-05-15,1444,1466.699951,1415.099976,1459.400024,1444.928345,28683258
2020-05-18,1470,1482,1428,1440.75,1426.463013,28980385
2020-05-19,1457,1461.699951,1403.25,1408.900024,1394.928955,19528760
2020-05-20,1410,1446.849976,1393,1433.699951,1419.483032,25530626
2020-05-21,1435,1461.449951,1425,1441.25,1426.95813,18076017
2020-05-22,1451.800049,1458,1426.5,1431.550049,1417.35437,17458065
2020-05-26,1448.150024,1449.699951,1416.300049,1424.050049,1409.928833,15329472
2020-05-27,1431,1454,1412,1445.550049,1431.215576,16460756
2020-05-28,1455,1479.75,1449,1472.25,1457.650757,18518271
2020-05-29,1468,1472,1452.650024,1464.400024,1449.878662,18470390
2020-06-01,1480,1538.349976,1475.949951,1520.349976,1505.273682,18434012
2020-06-02,1526,1540,1520.800049,1535.699951,1520.471436,10224049
2020-06-03,1545,1560,1533.349976,1541.650024,1526.362671,11713461
2020-06-04,1544,1589.5,1541,1579.800049,1564.134277,15784379
2020-06-05,1595,1618,1573.699951,1581.699951,1566.015381,15264885
2020-06-08,1618.400024,1618.400024,1565,1569.5,1553.936401,14497996
2020-06-09,1560.300049,1583,1533,1537.150024,1521.907227,11933076
2020-06-10,1543.099976,1579.550049,1540.050049,1572.150024,1556.560181,10214213
2020-06-11,1566,1567.949951,1531,1537.699951,1522.45166,9408046
2020-06-12,1500,1593,1497,1588.800049,1573.045044,17790311
2020-06-15,1565,1626.949951,1561.099976,1614.550049,1598.539673,24509058
2020-06-16,1643,1648.550049,1585.300049,1617.699951,1601.658325,23622794
2020-06-17,1608.25,1635.449951,1602.099976,1615.349976,1599.331787,19282411
2020-06-18,1607,1665,1605.599976,1655.900024,1639.479736,18677617
2020-06-19,1670,1788.800049,1662,1759.400024,1741.953369,48828609
2020-06-22,1773.400024,1804.199951,1735,1746.150024,1728.834717,27781693
2020-06-23,1750,1763.75,1716.099976,1720.900024,1703.835083,17519493
2020-06-24,1735.900024,1772.699951,1711.699951,1727.849976,1710.716064,23807033
2020-06-25,1727,1749,1713.050049,1717.900024,1700.864868,18312025
2020-06-26,1728.800049,1752,1717,1741.650024,1724.379272,14270458
2020-06-29,1728.050049,1739.75,1715.550049,1723.150024,1706.062744,11824524
2020-06-30,1737,1741,1695.550049,1704.099976,1687.201538,13972563
2020-07-01,1720,1749,1708.050049,1737.599976,1720.369507,13136179
2020-07-02,1743,1767.599976,1735.050049,1760.349976,1749.43811,13286365
2020-07-03,1779.800049,1793,1768,1787.900024,1776.817383,13583909
2020-07-06,1805,1858,1792.099976,1851.800049,1840.321411,21697962
2020-07-07,1860,1864.349976,1806.300049,1823.449951,1812.146973,16239990
2020-07-08,1824.050049,1834.949951,1790,1798,1786.854736,12093186
2020-07-09,1809,1835,1786.25,1824.25,1812.942017,16807336
2020-07-10,1828.5,1884.599976,1824.25,1878.050049,1866.408569,20195218
2020-07-13,1903.349976,1947.699951,1900,1935,1923.005615,32124262
2020-07-14,1934,1941.699951,1887.300049,1917,1905.117065,31073305
2020-07-15,1937.949951,1978.800049,1798,1844,1832.56958,64457578
2020-07-16,1847,1869,1812.449951,1843.400024,1831.973389,28133826
2020-07-17,1845,1920,1838,1911.699951,1899.849976,22948894
2020-07-20,1917.800049,1932,1899.650024,1919.900024,1907.999146,16887635
2020-07-21,1939,1977,1936.5,1971.550049,1959.329102,19463004
2020-07-22,1983,2010,1960.699951,2004,1991.577881,27584518
2020-07-23,2003.949951,2079.699951,1991.349976,2057.800049,2045.044556,26921017
2020-07-24,2058,2163,2057.800049,2146.149902,2132.846436,55655668
2020-07-27,2178.800049,2198.800049,2127.899902,2156.199951,2142.834473,37060665
2020-07-28,2156.199951,2194,2150.649902,2177.699951,2164.200928,25435297
2020-07-29,2177.899902,2182.800049,2070.449951,2096.649902,2083.653564,33534147
2020-07-30,2099,2139.699951,2072,2108.850098,2095.778076,33623699
2020-07-31,2114.5,2129,2052.800049,2067.100098,2054.286865,34593133
2020-08-03,2051.300049,2057,2003.099976,2009,1996.546875,21559142
2020-08-04,2020.599976,2167,2000.25,2150.600098,2137.269287,42476932
2020-08-05,2169,2196,2118.300049,2126.449951,2113.268555,34404810
2020-08-06,2157,2167.699951,2107.800049,2134.100098,2120.871338,22762545
2020-08-07,2129.800049,2157.800049,2120.199951,2146.449951,2133.14502,15222303
2020-08-10,2159.100098,2165,2108.100098,2119.850098,2106.709961,12441573
2020-08-11,2134.800049,2160,2100.350098,2133.800049,2120.573242,21611256
2020-08-12,2121,2145,2106.800049,2127.600098,2114.411621,13967116
2020-08-13,2128,2138.899902,2110,2122.050049,2108.89624,11459190
2020-08-14,2122.550049,2157,2089.25,2113.800049,2100.697266,15333164
2020-08-17,2105,2105,2070.100098,2091.350098,2078.386475,14296834
2020-08-18,2085,2134.300049,2082.350098,2118.550049,2105.417969,14097746
2020-08-19,2141,2154,2121.350098,2131.550049,2118.337402,15731396
2020-08-20,2120,2123.899902,2088,2097.050049,2084.051025,10401212
2020-08-21,2118,2122,2077,2081.850098,2068.945313,11667129
2020-08-24,2091.399902,2104.5,2070.5,2095.75,2082.759033,15098991
2020-08-25,2106,2111.300049,2078,2082.100098,2069.193848,8947563
2020-08-26,2085,2147.949951,2047,2137.300049,2124.051514,27630190
2020-08-27,2148,2150,2103.25,2110.600098,2097.51709,12961252
2020-08-28,2120,2132.899902,2106.25,2116.149902,2103.032471,12537520
2020-08-31,2174,2174,2060.350098,2080.699951,2067.80249,28648125
2020-09-01,2100,2122.399902,2062.399902,2087.25,2074.311768,17821397
2020-09-02,2092,2138,2085,2128.199951,2115.008057,12437162
2020-09-03,2128,2138.75,2103,2112.100098,2099.007813,8577634
2020-09-04,2083.550049,2096.949951,2072.199951,2077.25,2064.373779,13141644
2020-09-07,2084,2105.75,2044.25,2082.649902,2069.740234,10119064
2020-09-08,2092,2121,2080.5,2107.100098,2094.038818,12643749
2020-09-09,2085,2167.800049,2081.449951,2161.350098,2147.952393,25525961
2020-09-10,2183.100098,2344.949951,2175.350098,2314,2299.656494,64750460
2020-09-11,2312,2337.850098,2287.100098,2319.75,2305.370605,27445768
2020-09-14,2325,2360,2282,2302.550049,2288.2771,20335273
2020-09-15,2311.949951,2325.75,2288.149902,2318.850098,2304.476318,12542824
2020-09-16,2320,2369.350098,2310.550049,2324.550049,2310.140869,15668979
2020-09-17,2320,2333.699951,2291.850098,2298.75,2284.500732,11919927
2020-09-18,2314.25,2319.449951,2276.550049,2305.699951,2291.407715,15264068
2020-09-21,2300,2336,2247.350098,2255.850098,2241.866699,15519031
2020-09-22,2277,2277,2201.550049,2211.149902,2197.443604,16056620
2020-09-23,2260,2276.75,2205.300049,2230.800049,2216.971924,19839282
2020-09-24,2207.899902,2226,2176.050049,2181.199951,2167.679443,13764841
2020-09-25,2189,2212.800049,2167.300049,2201.699951,2188.052246,13095028
2020-09-28,2227,2238,2207.050049,2216.25,2202.512207,9076248
2020-09-29,2225,2264,2216.25,2245.050049,2231.133545,11926328
2020-09-30,2260,2267,2225,2234.350098,2220.500244,11290667
2020-10-01,2263.800049,2263.800049,2214,2225.25,2211.456543,9591456
2020-10-05,2244,2249.149902,2206,2212.199951,2198.487305,8732869
2020-10-06,2225.25,2233.899902,2201.649902,2210.350098,2196.648926,8497216
2020-10-07,2235,2309,2220,2257.5,2243.506348,24538346
2020-10-08,2259,2268,2222.100098,2239.25,2225.369629,9727405
2020-10-09,2235,2253,2217.100098,2233.449951,2219.605469,8558745
2020-10-12,2235,2255.75,2226.25,2237.050049,2223.18335,6565515
2020-10-13,2230.600098,2285.75,2225.850098,2280.699951,2266.562744,10666190
2020-10-14,2278.899902,2304,2268.5,2287.5,2273.320557,12341434
2020-10-15,2290,2290,2195,2206.5,2192.82251,9246702
2020-10-16,2215,2232.5,2172.649902,2175.800049,2162.312988,9960828
2020-10-19,2190.050049,2228.699951,2155.149902,2176.199951,2162.710449,14398973
2020-10-20,2179,2193,2152.25,2155.899902,2142.536133,8529573
2020-10-21,2168,2192,2097.75,2124.600098,2111.43042,15728986
2020-10-22,2127.399902,2132.5,2091,2106.949951,2093.889648,14215215
2020-10-23,2106,2135,2096.399902,2113.050049,2099.951904,10809307
2020-10-26,2101.949951,2101.949951,2018.5,2029.099976,2016.522217,17225212
2020-10-27,2034.900024,2059.850098,2005,2034.5,2021.888794,16835005
2020-10-28,2041.800049,2057.699951,2007.400024,2011.449951,1998.981689,13809929
2020-10-29,1997,2042,1991,2026.900024,2014.335938,14147418
2020-10-30,2033.5,2065.100098,2021.800049,2054.5,2041.764771,15700946
2020-11-02,2027,2027,1859.150024,1877.449951,1865.812256,45857806
2020-11-03,1890,1909,1835.099976,1850.400024,1838.930054,40931170
2020-11-04,1837,1929,1837,1913.199951,1901.340698,37003111
2020-11-05,1954.949951,1960.949951,1932,1955,1942.881592,17170274
2020-11-06,1990,2040,1978.150024,2029.150024,2016.572021,30770080
2020-11-09,2062.100098,2069,2036,2050.699951,2037.988403,16539467
2020-11-10,2077,2090,2041.199951,2084.550049,2071.628662,17045147
2020-11-11,2089,2095,1978.099976,1997.199951,1984.819946,26178477
2020-11-12,1981,2008.449951,1965,1980,1967.726563,18481466
2020-11-13,1982,2036.650024,1981.75,1996.400024,1984.025024,20946864
2020-11-14,2014.900024,2015.300049,1995.349976,2002.300049,1989.888428,2411900
2020-11-17,2085,2085,1985,1993.25,1980.894409,21479385
2020-11-18,1993.25,2006.5,1960.099976,1987.199951,1974.881958,14030652
2020-11-19,1987.199951,2010.449951,1968.199951,1973.150024,1960.919189,12828008
2020-11-20,1975,1983.800049,1895,1899.5,1887.725708,26522972
2020-11-23,1951,1970,1926.25,1950.699951,1938.608276,20918665
2020-11-24,1964,1974,1932,1964.050049,1951.875488,14277083
2020-11-25,1980,1992.949951,1942.199951,1947.800049,1935.726318,15062376
2020-11-26,1953.050049,1965,1930.050049,1952.599976,1940.49646,11924527
2020-11-27,1940.5,1956.099976,1921.400024,1929.800049,1917.837891,21845931
2020-12-01,1940.349976,1966.25,1930.050049,1954.900024,1942.782227,9114939
2020-12-02,1958.5,1962,1935,1958.150024,1946.012085,10240168
2020-12-03,1972,1981.099976,1958.650024,1964.050049,1951.875488,12822945
2020-12-04,1969,1969,1940,1946.75,1934.682739,8521388
2020-12-07,1940.599976,1965,1940.599976,1958.199951,1946.061646,8418767
2020-12-08,1961.150024,2014.25,1950,1993.75,1981.391357,20030506
2020-12-09,2009.949951,2033.800049,1999.25,2026.949951,2014.38562,13464375
2020-12-10,2021.599976,2028.5,2001,2007,1994.559204,7414229
2020-12-11,2013,2038,1974.25,2005.800049,1993.366821,12434745
2020-12-14,2007.949951,2015,1986.349976,1991.300049,1978.956543,7989830
2020-12-15,1989.699951,1989.699951,1961.099976,1974.349976,1962.111572,8561406
2020-12-16,1988,1994.949951,1965.699951,1976.550049,1964.298096,8565904
2020-12-17,1984.5,2005,1977.150024,1985.599976,1973.29187,9346460
2020-12-18,1980.099976,2004.900024,1965,1991.550049,1979.205078,8522215
2020-12-21,2010,2022,1855.25,1939.699951,1927.676392,20368545
2020-12-22,1949,1958.900024,1888.449951,1936.699951,1924.694946,12986606
2020-12-23,1930,1951.449951,1920.650024,1943.849976,1931.800659,8999898
2020-12-24,1947,1998.800049,1945.900024,1994.150024,1981.78894,9588577
2020-12-28,2006.699951,2018,1995.300049,2003.300049,1990.882202,7947719
2020-12-29,2009,2012.300049,1982.550049,1990.050049,1977.714355,8589407
2020-12-30,1995.25,2007.199951,1975.550049,1995.5,1983.130493,10173132
2020-12-31,1993.5,2011.900024,1978.599976,1985.300049,1972.993896,8667516
2021-01-01,1988,1997,1982,1987.5,1975.180176,4622002
2021-01-04,1995.099976,1998.900024,1968,1990.849976,1978.509277,11312992
2021-01-05,1969,1983.599976,1956,1966.099976,1953.91272,11132803
2021-01-06,1965.900024,1966,1905.150024,1914.25,1902.384155,21414270
2021-01-07,1920.5,1945,1905.150024,1911.150024,1899.303467,14918406
2021-01-08,1918,1938.400024,1912.099976,1933.699951,1921.713623,12709792
2021-01-11,1938.800049,1938.800049,1892.5,1897.25,1885.489624,15371556
2021-01-12,1903,1960,1899.900024,1957.050049,1944.918823,18996047
2021-01-13,1963.550049,1974.949951,1918.449951,1938.800049,1926.781982,12284876
2021-01-14,1945,1966.900024,1939.050049,1960.599976,1948.446777,9946818
2021-01-15,1960.599976,1973.800049,1920.050049,1937.449951,1925.440308,9503790
2021-01-18,1949.099976,1997,1923.349976,1983.949951,1971.6521,16198856
2021-01-19,1994.650024,2031,1994.650024,2016.400024,2003.901001,14771048
2021-01-20,2021.400024,2058,2001.400024,2054.699951,2041.963623,14271669
2021-01-21,2082,2120,2075,2099.399902,2086.386475,18038987
2021-01-22,2111,2115.350098,2035.150024,2049.600098,2036.895386,14090818
2021-01-25,2034.949951,2034.949951,1932,1941,1928.968384,25016570
2021-01-27,1925,1925,1888,1895,1883.25354,19553809
2021-01-28,1880.150024,1923.300049,1870,1876.550049,1864.917969,15722291
2021-01-29,1894.300049,1913.099976,1830,1841.949951,1830.532349,20173258
2021-02-01,1859.400024,1905,1848,1895.300049,1883.551758,15774504
2021-02-02,1914.25,1940,1854.949951,1925.800049,1913.862671,19138414
2021-02-03,1928.300049,1952,1900,1930.650024,1918.682617,13984228
2021-02-04,1924,1940,1905,1924.300049,1912.371948,11826848
2021-02-05,1930.050049,1944.650024,1920,1923.75,1911.825317,9344470
2021-02-08,1933.050049,1969,1929.050049,1951.449951,1939.353516,9776136
2021-02-09,1961.949951,1989.599976,1952.300049,1956.150024,1944.024536,9047308
2021-02-10,1953.75,1984.75,1927.300049,1974.300049,1962.062012,9799560
2021-02-11,1980,2064.199951,1972.25,2055.699951,2042.957275,19631870
2021-02-12,2055.5,2078,2015.400024,2041.599976,2028.944702,14074374
2021-02-15,2048.050049,2061.300049,2025,2032.599976,2020.00061,7287590
2021-02-16,2039.75,2079.399902,2035,2059.5,2046.733887,9886093
2021-02-17,2060,2095.949951,2050.600098,2083.25,2070.33667,10957388
2021-02-18,2085,2108.399902,2059.100098,2067.699951,2054.883057,8605531
2021-02-19,2057,2104.949951,2053.300049,2080.300049,2067.405029,10800704
2021-02-22,2080,2089.899902,1994.949951,2008.099976,1995.652344,10985697
2021-02-23,2048,2052.899902,2013.599976,2023.449951,2010.907227,11834752
2021-02-24,2030,2065.25,2026.150024,2061,2048.224609,4987735
2021-02-25,2076,2152,2073,2144.350098,2131.057861,16085897
2021-02-26,2117,2133.899902,2070.699951,2085.800049,2072.87085,17297575
2021-03-01,2110.199951,2112,2062.5,2101.699951,2088.672363,8159670
2021-03-02,2122,2130,2089.100098,2106,2092.945557,7915073
2021-03-03,2121.050049,2219.899902,2107.199951,2202.100098,2188.449951,14733134
2021-03-04,2180,2189.949951,2157.699951,2175.850098,2162.362793,9892597
2021-03-05,2156,2211.949951,2153.050049,2178.699951,2165.194824,11773630
2021-03-08,2168.5,2231.899902,2168,2191.100098,2177.518311,9002404
2021-03-09,2200,2213.800049,2146.600098,2191.050049,2177.468506,6993792
2021-03-10,2207,2215.100098,2170.25,2181.949951,2168.424805,5316182
2021-03-12,2195,2206.399902,2123.899902,2137.600098,2124.349609,7783173
2021-03-15,2140.050049,2148.899902,2080.5,2108.899902,2095.827393,7706170
2021-03-16,2114,2126,2095.5,2100.600098,2087.579102,6402757
2021-03-17,2098.050049,2103,2035.099976,2055.350098,2042.609741,8865521
2021-03-18,2072.899902,2084.800049,2001,2009.099976,1996.64624,9528809
2021-03-19,1991,2095.850098,1982.800049,2082,2069.094482,19284892
2021-03-22,2071,2074,2033.199951,2062.399902,2049.615723,8571196
2021-03-23,2061.949951,2109.699951,2056,2087.5,2074.560059,8039865
2021-03-24,2079.75,2079.75,2040.400024,2047.300049,2034.609497,7763726
2021-03-25,2054,2054,1985,1991.449951,1979.105713,10153757
2021-03-26,2012,2013.699951,1973.699951,1994.650024,1982.285889,9313160
2021-03-30,2008,2048.899902,1991.550049,2029.300049,2016.721069,9433842
2021-03-31,2018,2049.899902,1999,2003.099976,1990.68335,7499740
2021-04-01,2018,2030,2003.150024,2021.849976,2009.317139,5410307
2021-04-05,2024.949951,2025,1962.099976,1992.599976,1980.248413,6864856
2021-04-06,2004,2004.949951,1969,1984.300049,1972,6465241
2021-04-07,2000,2046.900024,1993.300049,2002.849976,1990.434937,11198918
2021-04-08,2011,2022,1993,2005.349976,1992.919434,7092878
2021-04-09,1998.449951,2006.349976,1980,1982.050049,1969.764038,6478482
2021-04-12,1959,1961.400024,1900.25,1911.150024,1899.303467,9646031
2021-04-13,1924,1940.599976,1917.849976,1931.800049,1919.825439,8958261
2021-04-15,1926.300049,1961,1913,1944.300049,1932.247925,9102492
2021-04-16,1936.599976,1949.900024,1926.449951,1932.099976,1920.123535,7225679
2021-04-19,1904,1916.400024,1890,1901.699951,1889.911865,8527967
2021-04-20,1910.5,1919,1890.449951,1901.150024,1889.365356,7939490
2021-04-22,1892.25,1914.449951,1876.699951,1906.400024,1894.582886,6687573
2021-04-23,1906,1918.900024,1895.349976,1904.349976,1892.545532,5459016
2021-04-26,1920,1962,1911.5,1937.849976,1925.837891,9620785
2021-04-27,1940,1997.199951,1938.25,1988.650024,1976.322998,9226547
2021-04-28,1997.849976,2008,1980.150024,1997.300049,1984.919434,7902002
2021-04-29,2022.900024,2044.5,2007.300049,2024.050049,2011.503662,8035915
2021-04-30,2008.5,2036,1987.550049,1994.5,1982.136841,9150974
2021-05-03,1966,1979,1943.099976,1959.050049,1946.906494,10909942
2021-05-04,1950,1967.800049,1911,1916.599976,1904.719604,10083693
2021-05-05,1923.349976,1938.5,1908.050049,1920.099976,1908.197876,5719649
2021-05-06,1921.849976,1935,1906.599976,1931,1919.030396,6749281
2021-05-07,1937.75,1955.650024,1926,1931.75,1919.775757,5671163
2021-05-10,1939,1946.800049,1920.949951,1926.199951,1914.26001,6433879
2021-05-11,1915,1938.550049,1910,1933.150024,1921.166992,6220217
2021-05-12,1930.099976,1932.900024,1907,1913.150024,1901.291016,6081627
2021-05-14,1928.050049,1942,1906,1937.300049,1925.291382,6134079
2021-05-17,1937.300049,1963.449951,1930.400024,1960.349976,1948.198364,5479424
2021-05-18,1981,2002.599976,1972.5,1987.949951,1975.627319,5567958
2021-05-19,1980,2016.449951,1972,1997.050049,1984.671021,7530294
2021-05-20,1997.900024,2010.900024,1981,1985.400024,1973.09314,5271497
2021-05-21,1992,2009.599976,1986,2002.550049,1990.136963,4977555
2021-05-24,2008,2009.800049,1982,1985.650024,1973.341553,3946636
2021-05-25,1996.400024,1997,1960,1963.150024,1950.981079,6821015
2021-05-26,1975,1979.5,1965.300049,1970.050049,1957.838379,3452113
2021-05-27,1970.300049,1993,1962.25,1976.099976,1963.85083,12377100
2021-05-28,1990,2105,1990,2094.800049,2081.815186,26060864
2021-05-31,2102,2191.699951,2085.050049,2160.300049,2146.908936,27285782
2021-06-01,2166,2202,2146.5,2168.899902,2155.455811,12928379
2021-06-02,2157,2209.5,2157,2201.25,2187.605225,11366816
2021-06-03,2221,2250,2196.100098,2209.649902,2195.953125,11064116
2021-06-04,2214.800049,2216.449951,2184.25,2190.5,2176.921875,6677278
